"Titre de tracé : Hobo3"
"#";"Date Heure, GMT+01:00";"Temp., °C (LGR S/N: 10614064, SEN S/N: 10614064, LBL: t)";"Tension, V (LGR S/N: 10614064, SEN S/N: 10614064, LBL: tesio)";"Hôte connecté (LGR S/N: 10614064)";"Arrêté (LGR S/N: 10614064)";"Fin de fichier (LGR S/N: 10614064)"
532;28/02/19 15:57:19;49.099;0.66907;;;
533;28/02/19 15:57:20;49.097;0.66907;;;
534;28/02/19 15:57:21;49.097;0.66907;;;
535;28/02/19 15:57:22;49.097;0.66907;;;
536;28/02/19 15:57:23;49.097;0.66907;;;
537;28/02/19 15:57:24;49.097;0.66911;;;
538;28/02/19 15:57:25;49.097;0.66915;;;
539;28/02/19 15:57:26;49.097;0.66911;;;
540;28/02/19 15:57:27;49.097;0.66915;;;
541;28/02/19 15:57:28;49.094;0.66915;;;
542;28/02/19 15:57:29;49.094;0.66915;;;
543;28/02/19 15:57:30;49.094;0.66918;;;
544;28/02/19 15:57:31;49.094;0.66918;;;
545;28/02/19 15:57:32;49.094;0.66918;;;
546;28/02/19 15:57:33;49.094;0.66922;;;
547;28/02/19 15:57:34;49.094;0.66922;;;
548;28/02/19 15:57:35;49.094;0.66922;;;
549;28/02/19 15:57:36;49.094;0.66922;;;
550;28/02/19 15:57:37;49.092;0.66922;;;
551;28/02/19 15:57:38;49.092;0.66922;;;
552;28/02/19 15:57:39;49.094;0.66926;;;
553;28/02/19 15:57:40;49.092;0.66926;;;
554;28/02/19 15:57:41;49.092;0.66930;;;
555;28/02/19 15:57:42;49.092;0.66930;;;
556;28/02/19 15:57:43;49.092;0.66934;;;
557;28/02/19 15:57:44;49.092;0.66930;;;
558;28/02/19 15:57:45;49.092;0.66930;;;
559;28/02/19 15:57:46;49.092;0.66934;;;
560;28/02/19 15:57:47;49.092;0.66934;;;
561;28/02/19 15:57:48;49.092;0.66934;;;
562;28/02/19 15:57:49;49.090;0.66934;;;
563;28/02/19 15:57:50;49.090;0.66938;;;
564;28/02/19 15:57:51;49.090;0.66934;;;
565;28/02/19 15:57:52;49.090;0.66938;;;
566;28/02/19 15:57:53;49.090;0.66938;;;
567;28/02/19 15:57:54;49.090;0.66938;;;
568;28/02/19 15:57:55;49.090;0.66934;;;
569;28/02/19 15:57:56;49.088;0.66938;;;
570;28/02/19 15:57:57;49.090;0.66938;;;
571;28/02/19 15:57:58;49.088;0.66938;;;
572;28/02/19 15:57:59;49.088;0.66938;;;
573;28/02/19 15:58:00;49.088;0.66938;;;
574;28/02/19 15:58:01;49.086;0.66941;;;
575;28/02/19 15:58:02;49.086;0.66941;;;
576;28/02/19 15:58:03;49.086;0.66941;;;
577;28/02/19 15:58:04;49.086;0.66941;;;
578;28/02/19 15:58:05;49.086;0.66945;;;
579;28/02/19 15:58:06;49.086;0.66945;;;
580;28/02/19 15:58:07;49.086;0.66949;;;
581;28/02/19 15:58:08;49.086;0.66945;;;
582;28/02/19 15:58:09;49.086;0.66949;;;
583;28/02/19 15:58:10;49.086;0.66953;;;
584;28/02/19 15:58:11;49.086;0.66953;;;
585;28/02/19 15:58:12;49.086;0.66953;;;
586;28/02/19 15:58:13;49.086;0.66953;;;
587;28/02/19 15:58:14;49.086;0.66953;;;
588;28/02/19 15:58:15;49.086;0.66953;;;
589;28/02/19 15:58:16;49.086;0.66957;;;
590;28/02/19 15:58:17;49.084;0.66953;;;
591;28/02/19 15:58:18;49.084;0.66957;;;
592;28/02/19 15:58:19;49.086;0.66957;;;
593;28/02/19 15:58:20;49.082;0.66960;;;
594;28/02/19 15:58:21;49.084;0.66960;;;
595;28/02/19 15:58:22;49.086;0.66964;;;
596;28/02/19 15:58:23;49.086;0.66964;;;
597;28/02/19 15:58:24;49.086;0.66964;;;
598;28/02/19 15:58:25;49.084;0.66964;;;
599;28/02/19 15:58:26;49.084;0.66968;;;
600;28/02/19 15:58:27;49.084;0.66968;;;
601;28/02/19 15:58:28;49.086;0.66972;;;
602;28/02/19 15:58:29;49.084;0.66972;;;
603;28/02/19 15:58:30;49.084;0.66972;;;
604;28/02/19 15:58:31;49.084;0.66976;;;
605;28/02/19 15:58:32;49.084;0.66976;;;
606;28/02/19 15:58:33;49.084;0.66976;;;
607;28/02/19 15:58:34;49.084;0.66976;;;
608;28/02/19 15:58:35;49.082;0.66976;;;
609;28/02/19 15:58:36;49.082;0.66979;;;
610;28/02/19 15:58:37;49.082;0.66979;;;
611;28/02/19 15:58:38;49.080;0.66979;;;
612;28/02/19 15:58:39;49.082;0.66979;;;
613;28/02/19 15:58:40;49.080;0.66979;;;
614;28/02/19 15:58:41;49.080;0.66979;;;
615;28/02/19 15:58:42;49.080;0.66979;;;
616;28/02/19 15:58:43;49.078;0.66979;;;
617;28/02/19 15:58:44;49.078;0.66983;;;
618;28/02/19 15:58:45;49.080;0.66979;;;
619;28/02/19 15:58:46;49.078;0.66983;;;
620;28/02/19 15:58:47;49.078;0.66983;;;
621;28/02/19 15:58:48;49.078;0.66983;;;
622;28/02/19 15:58:49;49.078;0.66987;;;
623;28/02/19 15:58:50;49.075;0.66983;;;
624;28/02/19 15:58:51;49.073;0.66991;;;
625;28/02/19 15:58:52;49.075;0.66983;;;
626;28/02/19 15:58:53;49.078;0.66983;;;
627;28/02/19 15:58:54;49.078;0.66983;;;
628;28/02/19 15:58:55;49.078;0.66987;;;
629;28/02/19 15:58:56;49.078;0.66987;;;
630;28/02/19 15:58:57;49.075;0.66987;;;
631;28/02/19 15:58:58;49.075;0.66991;;;
632;28/02/19 15:58:59;49.075;0.66991;;;
633;28/02/19 15:59:00;49.075;0.66991;;;
634;28/02/19 15:59:01;49.073;0.66991;;;
635;28/02/19 15:59:02;49.075;0.66991;;;
636;28/02/19 15:59:03;49.073;0.66995;;;
637;28/02/19 15:59:04;49.073;0.66995;;;
638;28/02/19 15:59:05;49.073;0.66999;;;
639;28/02/19 15:59:06;49.073;0.66999;;;
640;28/02/19 15:59:07;49.073;0.66995;;;
641;28/02/19 15:59:08;49.071;0.66995;;;
642;28/02/19 15:59:09;49.071;0.66995;;;
643;28/02/19 15:59:10;49.071;0.66999;;;
644;28/02/19 15:59:11;49.071;0.66995;;;
645;28/02/19 15:59:12;49.071;0.66999;;;
646;28/02/19 15:59:13;49.071;0.66999;;;
647;28/02/19 15:59:14;49.071;0.67002;;;
648;28/02/19 15:59:15;49.071;0.66999;;;
649;28/02/19 15:59:16;49.071;0.67002;;;
650;28/02/19 15:59:17;49.071;0.67002;;;
651;28/02/19 15:59:18;49.071;0.67002;;;
652;28/02/19 15:59:19;49.071;0.67006;;;
653;28/02/19 15:59:20;49.071;0.67002;;;
654;28/02/19 15:59:21;49.071;0.67002;;;
655;28/02/19 15:59:22;49.071;0.67006;;;
656;28/02/19 15:59:23;49.071;0.67006;;;
657;28/02/19 15:59:24;49.071;0.67006;;;
658;28/02/19 15:59:25;49.071;0.67010;;;
659;28/02/19 15:59:26;49.071;0.67010;;;
660;28/02/19 15:59:27;49.071;0.67010;;;
661;28/02/19 15:59:28;49.069;0.67014;;;
662;28/02/19 15:59:29;49.069;0.67014;;;
663;28/02/19 15:59:30;49.069;0.67014;;;
664;28/02/19 15:59:31;49.067;0.67018;;;
665;28/02/19 15:59:32;49.048;0.67044;;;
666;28/02/19 15:59:33;49.012;0.67212;;;
667;28/02/19 15:59:34;48.918;0.67254;;;
668;28/02/19 15:59:35;47.444;0.70264;;;
669;28/02/19 15:59:36;47.562;0.70157;;;
670;28/02/19 15:59:37;47.837;0.69509;;;
671;28/02/19 15:59:38;48.141;0.68780;;;
672;28/02/19 15:59:39;48.429;0.68185;;;
673;28/02/19 15:59:40;48.619;0.67807;;;
674;28/02/19 15:59:41;48.763;0.67521;;;
675;28/02/19 15:59:42;48.870;0.67323;;;
676;28/02/19 15:59:43;48.954;0.67163;;;
677;28/02/19 15:59:44;49.025;0.67037;;;
678;28/02/19 15:59:45;49.078;0.66941;;;
679;28/02/19 15:59:46;49.126;0.66861;;;
680;28/02/19 15:59:47;49.160;0.66800;;;
681;28/02/19 15:59:48;49.189;0.66754;;;
682;28/02/19 15:59:49;49.210;0.66720;;;
683;28/02/19 15:59:50;49.229;0.66690;;;
684;28/02/19 15:59:51;49.246;0.66663;;;
685;28/02/19 15:59:52;49.255;0.66648;;;
686;28/02/19 15:59:53;49.263;0.66640;;;
687;28/02/19 15:59:54;49.267;0.66636;;;
688;28/02/19 15:59:55;49.272;0.66632;;;
689;28/02/19 15:59:56;49.274;0.66640;;;
690;28/02/19 15:59:57;49.272;0.66636;;;
691;28/02/19 15:59:58;49.272;0.66648;;;
692;28/02/19 15:59:59;49.267;0.66655;;;
693;28/02/19 16:00:00;49.263;0.66667;;;
694;28/02/19 16:00:01;49.261;0.66670;;;
695;28/02/19 16:00:02;49.259;0.66678;;;
696;28/02/19 16:00:03;49.253;0.66686;;;
697;28/02/19 16:00:04;49.250;0.66701;;;
698;28/02/19 16:00:05;49.244;0.66712;;;
699;28/02/19 16:00:06;49.242;0.66724;;;
700;28/02/19 16:00:07;49.236;0.66735;;;
701;28/02/19 16:00:08;49.231;0.66743;;;
702;28/02/19 16:00:09;49.225;0.66762;;;
703;28/02/19 16:00:10;49.221;0.66766;;;
704;28/02/19 16:00:11;49.215;0.66777;;;
705;28/02/19 16:00:12;49.210;0.66789;;;
706;28/02/19 16:00:13;49.204;0.66796;;;
707;28/02/19 16:00:14;49.200;0.66808;;;
708;28/02/19 16:00:15;49.193;0.66815;;;
709;28/02/19 16:00:16;49.187;0.66827;;;
710;28/02/19 16:00:17;49.185;0.66838;;;
711;28/02/19 16:00:18;49.179;0.66846;;;
712;28/02/19 16:00:19;49.174;0.66857;;;
713;28/02/19 16:00:20;49.170;0.66865;;;
714;28/02/19 16:00:21;49.164;0.66873;;;
715;28/02/19 16:00:22;49.162;0.66884;;;
716;28/02/19 16:00:23;49.158;0.66888;;;
717;28/02/19 16:00:24;49.151;0.66899;;;
718;28/02/19 16:00:25;49.149;0.66907;;;
719;28/02/19 16:00:26;49.143;0.66915;;;
720;28/02/19 16:00:27;49.145;0.66915;;;
721;28/02/19 16:00:28;49.137;0.66930;;;
722;28/02/19 16:00:29;49.134;0.66934;;;
723;28/02/19 16:00:30;49.130;0.66938;;;
724;28/02/19 16:00:31;49.128;0.66945;;;
725;28/02/19 16:00:32;49.126;0.66949;;;
726;28/02/19 16:00:33;49.124;0.66945;;;
727;28/02/19 16:00:34;49.124;0.66953;;;
728;28/02/19 16:00:35;49.122;0.66957;;;
729;28/02/19 16:00:36;49.122;0.66964;;;
730;28/02/19 16:00:37;49.118;0.66972;;;
731;28/02/19 16:00:38;49.115;0.66976;;;
732;28/02/19 16:00:39;49.111;0.66991;;;
733;28/02/19 16:00:40;49.109;0.66987;;;
734;28/02/19 16:00:41;49.111;0.66987;;;
735;28/02/19 16:00:42;49.107;0.66991;;;
736;28/02/19 16:00:43;49.105;0.66999;;;
737;28/02/19 16:00:44;49.103;0.67002;;;
738;28/02/19 16:00:45;49.099;0.67010;;;
739;28/02/19 16:00:46;49.099;0.67010;;;
740;28/02/19 16:00:47;49.097;0.67014;;;
741;28/02/19 16:00:48;49.099;0.67014;;;
742;28/02/19 16:00:49;49.094;0.67018;;;
743;28/02/19 16:00:50;49.092;0.67021;;;
744;28/02/19 16:00:51;49.090;0.67021;;;
745;28/02/19 16:00:52;49.088;0.67025;;;
746;28/02/19 16:00:53;49.088;0.67025;;;
747;28/02/19 16:00:54;49.086;0.67033;;;
748;28/02/19 16:00:55;49.084;0.67029;;;
749;28/02/19 16:00:56;49.084;0.67037;;;
750;28/02/19 16:00:57;49.080;0.67041;;;
751;28/02/19 16:00:58;49.080;0.67044;;;
752;28/02/19 16:00:59;49.078;0.67044;;;
753;28/02/19 16:01:00;49.075;0.67052;;;
754;28/02/19 16:01:01;49.075;0.67052;;;
755;28/02/19 16:01:02;49.073;0.67056;;;
756;28/02/19 16:01:03;49.071;0.67060;;;
757;28/02/19 16:01:04;49.073;0.67060;;;
758;28/02/19 16:01:05;49.069;0.67063;;;
759;28/02/19 16:01:06;49.071;0.67060;;;
760;28/02/19 16:01:07;49.067;0.67071;;;
761;28/02/19 16:01:08;49.067;0.67067;;;
762;28/02/19 16:01:09;49.067;0.67071;;;
763;28/02/19 16:01:10;49.067;0.67067;;;
764;28/02/19 16:01:11;49.065;0.67071;;;
765;28/02/19 16:01:12;49.065;0.67067;;;
766;28/02/19 16:01:13;49.067;0.67063;;;
767;28/02/19 16:01:14;49.065;0.67067;;;
768;28/02/19 16:01:15;49.065;0.67067;;;
769;28/02/19 16:01:16;49.063;0.67071;;;
770;28/02/19 16:01:17;49.065;0.67067;;;
771;28/02/19 16:01:18;49.065;0.67067;;;
772;28/02/19 16:01:19;49.059;0.67079;;;
773;28/02/19 16:01:20;49.059;0.67075;;;
774;28/02/19 16:01:21;49.061;0.67075;;;
775;28/02/19 16:01:22;49.059;0.67079;;;
776;28/02/19 16:01:23;49.061;0.67075;;;
777;28/02/19 16:01:24;49.059;0.67079;;;
778;28/02/19 16:01:25;49.061;0.67079;;;
779;28/02/19 16:01:26;49.059;0.67079;;;
780;28/02/19 16:01:27;49.059;0.67082;;;
781;28/02/19 16:01:28;49.059;0.67079;;;
782;28/02/19 16:01:29;49.059;0.67075;;;
783;28/02/19 16:01:30;49.057;0.67082;;;
784;28/02/19 16:01:31;49.059;0.67075;;;
785;28/02/19 16:01:32;49.059;0.67079;;;
786;28/02/19 16:01:33;49.057;0.67086;;;
787;28/02/19 16:01:34;49.057;0.67082;;;
788;28/02/19 16:01:35;49.059;0.67086;;;
789;28/02/19 16:01:36;49.057;0.67090;;;
790;28/02/19 16:01:37;49.057;0.67086;;;
791;28/02/19 16:01:38;49.057;0.67090;;;
792;28/02/19 16:01:39;49.057;0.67086;;;
793;28/02/19 16:01:40;49.057;0.67090;;;
794;28/02/19 16:01:41;49.057;0.67086;;;
795;28/02/19 16:01:42;49.057;0.67086;;;
796;28/02/19 16:01:43;49.054;0.67086;;;
797;28/02/19 16:01:44;49.054;0.67094;;;
798;28/02/19 16:01:45;49.054;0.67094;;;
799;28/02/19 16:01:46;49.052;0.67098;;;
800;28/02/19 16:01:47;49.054;0.67094;;;
801;28/02/19 16:01:48;49.052;0.67098;;;
802;28/02/19 16:01:49;49.052;0.67094;;;
803;28/02/19 16:01:50;49.052;0.67098;;;
804;28/02/19 16:01:51;49.052;0.67102;;;
805;28/02/19 16:01:52;49.052;0.67102;;;
806;28/02/19 16:01:53;49.052;0.67102;;;
807;28/02/19 16:01:54;49.050;0.67102;;;
808;28/02/19 16:01:55;49.052;0.67102;;;
809;28/02/19 16:01:56;49.052;0.67102;;;
810;28/02/19 16:01:57;49.052;0.67102;;;
811;28/02/19 16:01:58;49.052;0.67109;;;
812;28/02/19 16:01:59;49.052;0.67109;;;
813;28/02/19 16:02:00;49.052;0.67117;;;
814;28/02/19 16:02:01;49.052;0.67117;;;
815;28/02/19 16:02:02;49.052;0.67117;;;
816;28/02/19 16:02:03;49.052;0.67113;;;
817;28/02/19 16:02:04;49.052;0.67113;;;
818;28/02/19 16:02:05;49.054;0.67113;;;
819;28/02/19 16:02:06;49.050;0.67117;;;
820;28/02/19 16:02:07;49.050;0.67117;;;
821;28/02/19 16:02:08;49.048;0.67117;;;
822;28/02/19 16:02:09;49.048;0.67121;;;
823;28/02/19 16:02:10;49.050;0.67117;;;
824;28/02/19 16:02:11;49.048;0.67121;;;
825;28/02/19 16:02:12;49.048;0.67121;;;
826;28/02/19 16:02:13;49.048;0.67124;;;
827;28/02/19 16:02:14;49.046;0.67121;;;
828;28/02/19 16:02:15;49.046;0.67121;;;
829;28/02/19 16:02:16;49.046;0.67124;;;
830;28/02/19 16:02:17;49.046;0.67124;;;
831;28/02/19 16:02:18;49.044;0.67128;;;
832;28/02/19 16:02:19;49.044;0.67132;;;
833;28/02/19 16:02:20;49.046;0.67128;;;
834;28/02/19 16:02:21;49.044;0.67132;;;
835;28/02/19 16:02:22;49.044;0.67128;;;
836;28/02/19 16:02:23;49.044;0.67128;;;
837;28/02/19 16:02:24;49.044;0.67128;;;
838;28/02/19 16:02:25;49.044;0.67128;;;
839;28/02/19 16:02:26;49.044;0.67136;;;
840;28/02/19 16:02:27;49.044;0.67136;;;
841;28/02/19 16:02:28;49.044;0.67136;;;
842;28/02/19 16:02:29;49.044;0.67136;;;
843;28/02/19 16:02:30;49.044;0.67132;;;
844;28/02/19 16:02:31;49.046;0.67132;;;
845;28/02/19 16:02:32;49.046;0.67132;;;
846;28/02/19 16:02:33;49.044;0.67136;;;
847;28/02/19 16:02:34;49.044;0.67136;;;
848;28/02/19 16:02:35;49.042;0.67140;;;
849;28/02/19 16:02:36;49.044;0.67136;;;
850;28/02/19 16:02:37;49.046;0.67136;;;
851;28/02/19 16:02:38;49.048;0.67128;;;
852;28/02/19 16:02:39;49.046;0.67136;;;
853;28/02/19 16:02:40;49.046;0.67140;;;
854;28/02/19 16:02:41;49.042;0.67144;;;
855;28/02/19 16:02:42;49.044;0.67140;;;
856;28/02/19 16:02:43;49.042;0.67144;;;
857;28/02/19 16:02:44;49.042;0.67144;;;
858;28/02/19 16:02:45;49.042;0.67140;;;
859;28/02/19 16:02:46;49.040;0.67147;;;
860;28/02/19 16:02:47;49.038;0.67147;;;
861;28/02/19 16:02:48;49.040;0.67147;;;
862;28/02/19 16:02:49;49.038;0.67151;;;
863;28/02/19 16:02:50;49.040;0.67147;;;
864;28/02/19 16:02:51;49.040;0.67147;;;
865;28/02/19 16:02:52;49.040;0.67147;;;
866;28/02/19 16:02:53;49.038;0.67151;;;
867;28/02/19 16:02:54;49.040;0.67144;;;
868;28/02/19 16:02:55;49.031;0.67159;;;
869;28/02/19 16:02:56;49.029;0.67166;;;
870;28/02/19 16:02:57;49.029;0.67166;;;
871;28/02/19 16:02:58;49.029;0.67170;;;
872;28/02/19 16:02:59;49.029;0.67166;;;
873;28/02/19 16:03:00;49.029;0.67166;;;
874;28/02/19 16:03:01;49.029;0.67163;;;
875;28/02/19 16:03:02;49.029;0.67163;;;
876;28/02/19 16:03:03;49.031;0.67163;;;
877;28/02/19 16:03:04;49.031;0.67163;;;
878;28/02/19 16:03:05;49.031;0.67163;;;
879;28/02/19 16:03:06;49.031;0.67163;;;
880;28/02/19 16:03:07;49.029;0.67170;;;
881;28/02/19 16:03:08;49.031;0.67166;;;
882;28/02/19 16:03:09;49.033;0.67166;;;
883;28/02/19 16:03:10;49.031;0.67170;;;
884;28/02/19 16:03:11;49.035;0.67166;;;
885;28/02/19 16:03:12;49.033;0.67166;;;
886;28/02/19 16:03:13;49.033;0.67166;;;
887;28/02/19 16:03:14;49.031;0.67174;;;
888;28/02/19 16:03:15;49.033;0.67170;;;
889;28/02/19 16:03:16;49.031;0.67174;;;
890;28/02/19 16:03:17;49.035;0.67166;;;
891;28/02/19 16:03:18;49.033;0.67170;;;
892;28/02/19 16:03:19;49.033;0.67166;;;
893;28/02/19 16:03:20;49.033;0.67166;;;
894;28/02/19 16:03:21;49.033;0.67170;;;
895;28/02/19 16:03:22;49.031;0.67174;;;
896;28/02/19 16:03:23;49.033;0.67170;;;
897;28/02/19 16:03:24;49.031;0.67174;;;
898;28/02/19 16:03:25;49.035;0.67170;;;
899;28/02/19 16:03:26;49.054;0.67124;;;
900;28/02/19 16:03:27;49.052;0.67136;;;
901;28/02/19 16:03:28;49.048;0.67151;;;
902;28/02/19 16:03:29;49.046;0.67147;;;
903;28/02/19 16:03:30;49.044;0.67155;;;
904;28/02/19 16:03:31;49.042;0.67163;;;
905;28/02/19 16:03:32;49.040;0.67163;;;
906;28/02/19 16:03:33;49.040;0.67163;;;
907;28/02/19 16:03:34;49.038;0.67166;;;
908;28/02/19 16:03:35;49.035;0.67170;;;
909;28/02/19 16:03:36;49.035;0.67174;;;
910;28/02/19 16:03:37;49.033;0.67178;;;
911;28/02/19 16:03:38;49.031;0.67178;;;
912;28/02/19 16:03:39;49.031;0.67182;;;
913;28/02/19 16:03:40;49.033;0.67178;;;
914;28/02/19 16:03:41;49.031;0.67185;;;
915;28/02/19 16:03:42;49.029;0.67185;;;
916;28/02/19 16:03:43;49.029;0.67189;;;
917;28/02/19 16:03:44;49.029;0.67185;;;
918;28/02/19 16:03:45;49.029;0.67189;;;
919;28/02/19 16:03:46;49.027;0.67193;;;
920;28/02/19 16:03:47;49.029;0.67189;;;
921;28/02/19 16:03:48;49.029;0.67189;;;
922;28/02/19 16:03:49;49.023;0.67208;;;
923;28/02/19 16:03:50;49.025;0.67205;;;
924;28/02/19 16:03:51;49.023;0.67201;;;
925;28/02/19 16:03:52;49.025;0.67201;;;
926;28/02/19 16:03:53;49.023;0.67205;;;
927;28/02/19 16:03:54;49.023;0.67201;;;
928;28/02/19 16:03:55;49.027;0.67197;;;
929;28/02/19 16:03:56;49.023;0.67205;;;
930;28/02/19 16:03:57;49.025;0.67205;;;
931;28/02/19 16:03:58;49.025;0.67201;;;
932;28/02/19 16:03:59;49.025;0.67205;;;
933;28/02/19 16:04:00;49.021;0.67212;;;
934;28/02/19 16:04:01;49.025;0.67208;;;
935;28/02/19 16:04:02;49.019;0.67216;;;
936;28/02/19 16:04:03;49.025;0.67216;;;
937;28/02/19 16:04:04;49.023;0.67212;;;
938;28/02/19 16:04:05;49.025;0.67216;;;
939;28/02/19 16:04:06;49.025;0.67212;;;
940;28/02/19 16:04:07;49.025;0.67216;;;
941;28/02/19 16:04:08;49.025;0.67216;;;
942;28/02/19 16:04:09;49.025;0.67216;;;
943;28/02/19 16:04:10;49.023;0.67212;;;
944;28/02/19 16:04:11;49.021;0.67216;;;
945;28/02/19 16:04:12;49.023;0.67212;;;
946;28/02/19 16:04:13;49.021;0.67216;;;
947;28/02/19 16:04:14;49.021;0.67212;;;
948;28/02/19 16:04:15;49.021;0.67216;;;
949;28/02/19 16:04:16;49.021;0.67212;;;
950;28/02/19 16:04:17;49.019;0.67216;;;
951;28/02/19 16:04:18;49.019;0.67216;;;
952;28/02/19 16:04:19;49.019;0.67212;;;
953;28/02/19 16:04:20;49.021;0.67216;;;
954;28/02/19 16:04:21;49.021;0.67208;;;
955;28/02/19 16:04:22;49.021;0.67216;;;
956;28/02/19 16:04:23;49.019;0.67220;;;
957;28/02/19 16:04:24;49.021;0.67220;;;
958;28/02/19 16:04:25;49.019;0.67212;;;
959;28/02/19 16:04:26;49.021;0.67212;;;
960;28/02/19 16:04:27;49.021;0.67216;;;
961;28/02/19 16:04:28;49.019;0.67212;;;
962;28/02/19 16:04:29;49.019;0.67216;;;
963;28/02/19 16:04:30;49.038;0.67174;;;
964;28/02/19 16:04:31;49.033;0.67182;;;
965;28/02/19 16:04:32;49.050;0.67147;;;
966;28/02/19 16:04:33;49.052;0.67144;;;
967;28/02/19 16:04:34;49.035;0.67185;;;
968;28/02/19 16:04:35;49.027;0.67197;;;
969;28/02/19 16:04:36;49.027;0.67197;;;
970;28/02/19 16:04:37;49.027;0.67201;;;
971;28/02/19 16:04:38;49.029;0.67197;;;
972;28/02/19 16:04:39;49.027;0.67197;;;
973;28/02/19 16:04:40;49.029;0.67197;;;
974;28/02/19 16:04:41;49.027;0.67201;;;
975;28/02/19 16:04:42;49.027;0.67201;;;
976;28/02/19 16:04:43;49.029;0.67201;;;
977;28/02/19 16:04:44;49.025;0.67216;;;
978;28/02/19 16:04:45;49.014;0.67227;;;
979;28/02/19 16:04:46;49.006;0.67247;;;
980;28/02/19 16:04:47;49.010;0.67250;;;
981;28/02/19 16:04:48;49.002;0.67266;;;
982;28/02/19 16:04:49;49.004;0.67250;;;
983;28/02/19 16:04:50;49.002;0.67258;;;
984;28/02/19 16:04:51;49.004;0.67258;;;
985;28/02/19 16:04:52;48.998;0.67273;;;
986;28/02/19 16:04:53;48.996;0.67269;;;
987;28/02/19 16:04:54;49.000;0.67266;;;
988;28/02/19 16:04:55;49.000;0.67266;;;
989;28/02/19 16:04:56;49.002;0.67254;;;
990;28/02/19 16:04:57;49.002;0.67254;;;
991;28/02/19 16:04:58;49.002;0.67250;;;
992;28/02/19 16:04:59;49.002;0.67254;;;
993;28/02/19 16:05:00;49.004;0.67247;;;
994;28/02/19 16:05:01;49.004;0.67254;;;
995;28/02/19 16:05:02;49.004;0.67250;;;
996;28/02/19 16:05:03;49.006;0.67247;;;
997;28/02/19 16:05:04;49.008;0.67247;;;
998;28/02/19 16:05:05;49.006;0.67247;;;
999;28/02/19 16:05:06;49.008;0.67243;;;
1000;28/02/19 16:05:07;49.006;0.67247;;;
1001;28/02/19 16:05:08;49.008;0.67247;;;
1002;28/02/19 16:05:09;49.008;0.67247;;;
1003;28/02/19 16:05:10;49.008;0.67243;;;
1004;28/02/19 16:05:11;49.008;0.67243;;;
1005;28/02/19 16:05:12;49.010;0.67243;;;
1006;28/02/19 16:05:13;49.008;0.67239;;;
1007;28/02/19 16:05:14;49.010;0.67243;;;
1008;28/02/19 16:05:15;49.010;0.67243;;;
1009;28/02/19 16:05:16;49.010;0.67247;;;
1010;28/02/19 16:05:17;49.012;0.67247;;;
1011;28/02/19 16:05:18;49.010;0.67247;;;
1012;28/02/19 16:05:19;49.012;0.67243;;;
1013;28/02/19 16:05:20;49.014;0.67243;;;
1014;28/02/19 16:05:21;49.010;0.67250;;;
1015;28/02/19 16:05:22;49.010;0.67250;;;
1016;28/02/19 16:05:23;49.010;0.67247;;;
1017;28/02/19 16:05:24;49.012;0.67247;;;
1018;28/02/19 16:05:25;49.010;0.67247;;;
1019;28/02/19 16:05:26;49.010;0.67247;;;
1020;28/02/19 16:05:27;49.010;0.67247;;;
1021;28/02/19 16:05:28;49.012;0.67243;;;
1022;28/02/19 16:05:29;49.014;0.67243;;;
1023;28/02/19 16:05:30;49.012;0.67243;;;
1024;28/02/19 16:05:31;49.012;0.67247;;;
1025;28/02/19 16:05:32;49.008;0.67315;;;
1026;28/02/19 16:05:33;48.989;0.67411;;;
1027;28/02/19 16:05:34;48.985;0.67403;;;
1028;28/02/19 16:05:35;48.985;0.67388;;;
1029;28/02/19 16:05:36;48.987;0.67380;;;
1030;28/02/19 16:05:37;48.987;0.67369;;;
1031;28/02/19 16:05:38;48.989;0.67361;;;
1032;28/02/19 16:05:39;48.989;0.67353;;;
1033;28/02/19 16:05:40;49.000;0.67319;;;
1034;28/02/19 16:05:41;49.012;0.67308;;;
1035;28/02/19 16:05:42;48.996;0.67327;;;
1036;28/02/19 16:05:43;48.998;0.67323;;;
1037;28/02/19 16:05:44;48.996;0.67319;;;
1038;28/02/19 16:05:45;48.998;0.67315;;;
1039;28/02/19 16:05:46;48.998;0.67308;;;
1040;28/02/19 16:05:47;48.998;0.67311;;;
1041;28/02/19 16:05:48;48.998;0.67308;;;
1042;28/02/19 16:05:49;48.998;0.67304;;;
1043;28/02/19 16:05:50;49.000;0.67300;;;
1044;28/02/19 16:05:51;49.000;0.67296;;;
1045;28/02/19 16:05:52;49.002;0.67296;;;
1046;28/02/19 16:05:53;49.000;0.67292;;;
1047;28/02/19 16:05:54;49.002;0.67292;;;
1048;28/02/19 16:05:55;49.002;0.67288;;;
1049;28/02/19 16:05:56;49.002;0.67288;;;
1050;28/02/19 16:05:57;49.002;0.67288;;;
1051;28/02/19 16:05:58;49.002;0.67285;;;
1052;28/02/19 16:05:59;49.002;0.67285;;;
1053;28/02/19 16:06:00;49.002;0.67288;;;
1054;28/02/19 16:06:01;49.004;0.67285;;;
1055;28/02/19 16:06:02;49.008;0.67266;;;
1056;28/02/19 16:06:03;49.010;0.67269;;;
1057;28/02/19 16:06:04;48.998;0.67296;;;
1058;28/02/19 16:06:05;48.993;0.67304;;;
1059;28/02/19 16:06:06;48.993;0.67304;;;
1060;28/02/19 16:06:07;48.993;0.67300;;;
